MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,$\delta$,Δ$\chi$,ΔTm,Tm(K),VEC,AN,K,B,ΔB,G,ΔG,ΔSmix,$\lambda$,subcategory,category,total,e_ij_max,target
1.0,14.0,13.0,5.294117647058823,4.041522491349482,1.0,78.0,93.0,15.0,90.3529411764706,3.418685121107263,92.0,1.00794,28.0855,27.07756,10.479578776470587,8.914483554325258,1.00794,14.01,1687.0,1672.99,132.12823529411764,182.92608996539795,14.01,1.0,17.0,16.0,9.058823529411764,7.58477508650519,1.0,1.0,3.0,2.0,1.588235294117647,0.5536332179930796,1.0,31.0,111.0,80.0,49.588235294117645,17.494809688581316,31.0,1.9,3.98,2.08,2.909411764705882,0.7864359861591694,2.2,1.0,2.0,1.0,1.5294117647058822,0.49826989619377166,1.0,0.0,5.0,5.0,2.235294117647059,2.131487889273356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.764705882352941,2.602076124567474,1.0,0.0,1.0,1.0,0.47058823529411764,0.49826989619377166,1.0,0.0,4.0,4.0,0.9411764705882353,0.8858131487889274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.411764705882353,0.6782006920415224,1.0,6.615,20.44,13.825000000000001,9.478970588235295,2.695501730103806,6.615,0.773,7.853,7.08,5.193588235294118,2.795543252595156,7.853,0.0,0.0,0.0,0.0,0.0,15.0,227.0,212.0,132.76470588235293,83.12802768166091,194.0,0.2939459958021141,0.8386,389.2565495747646,132.13882352941178,3.764705882352941,5.294117647058823,8.921285882352942,56.29176470588236,0.19411469653904026,43.75,0.0,9.4839,109.7625,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.142, 0.0], [0.0, 0.0, 0.0, -0.142, 0.0, 0.0], [-0.531, -0.531, -0.065, 0.0, 0.0, 0.0]]",0.754342202135807,"[-0.142, -0.531, -0.065]"
8.0,30.0,22.0,19.0,11.0,8.0,69.0,87.0,18.0,78.0,9.0,69.0,15.9994,65.38,49.380599999999994,40.689699999999995,24.690299999999997,15.9994,54.8,692.68,637.88,373.73999999999995,318.93999999999994,54.8,12.0,16.0,4.0,14.0,2.0,12.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,122.0,56.0,94.0,28.0,66.0,1.65,3.44,1.79,2.545,0.895,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,13.96,4.855,11.5325,2.4275,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,103.0,91.0,12.0,0.49473684210526314,0.895,318.94,373.73999999999995,9.0,19.0,60.01329,61.78,0.1330527678860472,43.375,0.00864553314121036,5.7628,23.5444,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.628, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.628, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.628]]",0.627953239105851,0.628
8.0,50.0,42.0,24.666666666666668,16.666666666666668,8.0,4.0,87.0,83.0,58.166666666666664,36.11111111111111,87.0,15.9994,118.71,102.7106,56.27396666666667,40.274566666666665,15.9994,54.8,505.08,450.28,215.73333333333335,160.9333333333333,54.8,1.0,16.0,15.0,10.666666666666666,6.444444444444444,16.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,220.0,154.0,129.5,63.5,66.0,0.82,3.44,2.62,2.32,1.12,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.3333333333333335,1.6666666666666667,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,5.666666666666667,3.1111111111111107,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.6666666666666667,1.111111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.6666666666666666,2.0,9.105,90.7225,81.61749999999999,40.34083333333333,33.587777777777774,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,105.83333333333333,93.83333333333333,12.0,0.711500156897692,1.1827,173.26867524807312,215.73333333333332,4.0,24.666666666666664,30.51329,37.28,0.6610306381950948,39.45833333333333,0.24320485922120208,8.4088,16.6106,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.071, 0.0], [0.0, 0.0, 0.0, 0.301, 0.0, 0.0], [-0.769, 1.279, 0.538, 0.0, 0.0, 0.0]]",1.58607163864058,"[-0.071, 0.301, -0.769, 1.279, 0.538]"
14.0,30.0,16.0,18.5,5.75,15.0,69.0,83.0,14.0,78.25,4.75,83.0,28.0855,65.38,37.2945,38.853256,13.263372,30.973762,317.3,1687.0,1369.7,753.5699999999999,466.715,317.3,12.0,15.0,3.0,14.0,1.0,15.0,3.0,4.0,1.0,3.25,0.375,3.0,107.0,122.0,15.0,111.75,5.125,107.0,1.65,2.19,0.54,1.9825,0.20750000000000002,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.5,2.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,13.96,22.5702380952,8.6102380952,19.8851190476,2.9625595238000004,22.5702380952,0.0,1.625,1.625,1.00575,0.61925,1.625,0.0,0.0,0.0,0.0,0.0,2.0,227.0,225.0,106.25,104.25,2.0,0.16015515713449263,0.2255,560.2816663964653,753.5699999999999,6.5,18.5,67.618,48.0,0.8018803855799055,43.5625,0.0074550249967097046,8.6442,337.0116,tetra-42m,CAT A,"[[0.0, 0.0, 0.0, 0.023, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.023, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.116]]",0.116342185592858,"[0.023, 0.116]"
16.0,62.0,46.0,32.285714285714285,18.612244897959183,16.0,8.0,88.0,80.0,58.0,34.285714285714285,88.0,32.065,150.36,118.29500000000002,73.8,47.697142857142865,32.065,388.36,1345.0,956.64,756.2057142857144,420.3951020408163,388.36,2.0,16.0,14.0,10.285714285714286,6.530612244897959,16.0,3.0,6.0,3.0,4.142857142857143,1.3061224489795917,3.0,105.0,198.0,93.0,144.42857142857142,45.06122448979592,105.0,0.95,2.58,1.6300000000000001,1.9442857142857142,0.726530612244898,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.7142857142857142,2.4489795918367347,0.0,2.0,8.0,6.0,6.0,1.1428571428571428,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.2857142857142856,3.2653061224489797,0.0,8.0,8.0,3.4285714285714284,2.6122448979591835,2.0,25.786875,54.23,28.443125,31.97678571428571,7.074183673469387,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,119.57142857142857,56.6530612244898,70.0,0.4769489947789021,0.7372,434.398497460475,756.2057142857142,4.571428571428571,32.28571428571428,8.831428571428571,22.908571428571427,0.7947254035086377,31.585714285714285,0.46497372457702124,7.9457,34.9291,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.311, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.439, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.439]]",0.438595,"[0.311, 0.439, 0.439]"
11.0,51.0,40.0,18.857142857142858,9.183673469387754,11.0,2.0,88.0,86.0,50.714285714285715,41.755102040816325,2.0,22.98976928,121.76,98.77023072,40.98918683428571,23.077375190204076,22.98976928,370.87,903.78,532.91,454.4957142857143,128.3669387755102,370.87,1.0,16.0,15.0,9.428571428571429,7.224489795918367,1.0,3.0,5.0,2.0,3.2857142857142856,0.48979591836734687,3.0,105.0,166.0,61.0,136.0,26.571428571428573,105.0,0.93,2.58,1.65,1.7971428571428572,0.743265306122449,0.93,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,0.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.142857142857143,3.5510204081632653,1.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,1.0,25.786875,31.56,5.773125,28.092946428557145,1.9766326530489802,25.786875,0.0,2.202,2.202,0.9437142857142857,1.0785306122448979,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,151.85714285714286,70.16326530612244,70.0,0.34213482346535157,0.7707,183.59814338130224,454.49571428571426,3.714285714285714,18.857142857142858,63.51642857142858,12.0,1.0220485963658152,23.021428571428572,0.8151229948054041,8.3493,71.327,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.204, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.204, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.204]]",0.20359,0.204
4.0,66.0,62.0,19.0,17.833333333333332,8.0,31.0,87.0,56.0,73.66666666666667,16.444444444444443,87.0,9.012182,162.5,153.487818,43.97168033333333,44.28749316666667,15.9994,54.8,1685.0,1630.2,673.75,722.1083333333332,54.8,2.0,16.0,14.0,11.333333333333334,5.888888888888888,16.0,2.0,6.0,4.0,2.8333333333333335,1.25,2.0,66.0,192.0,126.0,96.5,35.75,66.0,1.22,3.44,2.2199999999999998,2.6391666666666667,0.9343055555555555,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.75,4.0,0.0,10.0,10.0,0.8333333333333334,1.527777777777778,0.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,2.0,14.0,12.0,7.0,2.8333333333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,4.0,4.0,2.1666666666666665,0.9166666666666666,2.0,7.89,31.24,23.349999999999998,13.75,7.3725,9.105,0.0,0.383,0.383,0.03191666666666667,0.05851388888888889,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,90.41666666666667,91.48611111111113,12.0,0.6944393948947625,0.9661,739.7470939825013,672.9166666666667,4.666666666666666,19.0,38.515505,64.20666666666666,0.4637985401589866,55.33333333333333,0.6318664045054867,9.3012,19.2873,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.244, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.361, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.361]]",0.361415,"[0.244, 0.361, 0.361]"
5.0,16.0,11.0,14.0,3.0,16.0,72.0,88.0,16.0,84.5,4.666666666666667,88.0,10.811,32.065,21.253999999999998,28.340793666666666,5.843264555555554,32.065,317.3,2348.0,2030.7,703.1233333333333,548.2922222222222,388.36,13.0,16.0,3.0,15.333333333333334,0.8888888888888887,16.0,2.0,3.0,1.0,2.8333333333333335,0.2777777777777777,3.0,84.0,107.0,23.0,101.83333333333333,5.944444444444447,105.0,2.04,2.58,0.54,2.4250000000000003,0.20666666666666664,2.58,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.3333333333333335,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,7.1725,25.786875,18.614375,22.148373015866667,4.9919576719555545,25.786875,1.524,2.202,0.6779999999999999,1.9928333333333335,0.2788888888888888,2.202,0.0,0.0,0.0,0.0,0.0,2.0,166.0,164.0,74.66666666666667,30.444444444444446,70.0,0.042668302560110234,0.2234,736.4411386073793,703.29,5.333333333333333,14.0,4.676,60.3,1.9261628787004241,43.75,0.0,7.2129,3961.8719,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.021, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.02, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.016]]",0.020663938654351,"[0.021, 0.02, 0.016]"
3.0,50.0,47.0,20.72,15.091199999999999,34.0,1.0,89.0,88.0,52.96,41.568000000000005,89.0,6.941,118.71,111.76899999999999,47.90350096,35.47875900159999,78.96,317.3,505.08,187.77999999999997,464.1832,31.895872,494.0,1.0,16.0,15.0,9.84,7.072,16.0,2.0,5.0,3.0,3.16,0.9536,4.0,107.0,139.0,32.0,122.92,5.3504,120.0,0.98,2.55,1.5699999999999998,1.8695999999999997,0.7116800000000001,2.55,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.24,1.8112000000000001,4.0,0.0,10.0,10.0,5.2,4.992,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,9.04,7.078399999999999,16.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.36,1.088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.76,0.608,2.0,16.5933333333,33.285,16.691666666699998,22.215952380936002,4.4980952381088,25.92,0.0,1.625,1.625,0.5135200000000001,0.4518976,0.799,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,104.12,102.85439999999998,14.0,0.24206372522292907,0.7398,47.57792275583288,464.1832,3.84,20.72,36.94848,11.584,0.8258383623891704,7.676,1.431801209588174,8.7267,148.9323,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.03, 0.0], [0.0, 0.0, 0.0, 0.03, 0.0, 0.0], [0.345, 0.345, -0.165, 0.0, 0.0, 0.0]]",0.515144727236919,"[0.03, 0.345, -0.165]"
33.0,37.0,4.0,35.0,2.0,33.0,4.0,84.0,80.0,44.0,40.0,4.0,74.9216,85.4678,10.546199999999999,80.1947,5.2730999999999995,74.9216,312.46,1090.0,777.54,701.23,388.77,312.46,1.0,15.0,14.0,8.0,7.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,119.0,220.0,101.0,169.5,50.5,119.0,0.82,2.18,1.3600000000000003,1.5,0.6800000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,8.0,7.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,22.175,90.7225,68.5475,56.44875,34.27374999999999,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,197.5,31.5,166.0,0.39841688654353563,0.68,388.77,701.23,3.0,35.0,54.0,12.25,0.7959183673469388,43.75,0.0,5.7628,36.3045,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.223, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.149, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.126]]",0.22348,"[0.223, -0.149, 0.126]"
29.0,52.0,23.0,45.5,8.25,52.0,64.0,90.0,26.0,79.75,10.25,90.0,63.546,127.6,64.054,108.39099999999999,22.4225,127.6,429.75,1357.77,928.02,808.21,274.78000000000003,722.66,11.0,16.0,5.0,14.0,2.0,16.0,4.0,5.0,1.0,4.75,0.375,5.0,132.0,142.0,10.0,137.5,2.75,138.0,1.78,2.1,0.32000000000000006,1.97,0.13000000000000006,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.0,2.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,11.07,34.7633333333,23.693333333299996,26.214166666649998,8.549166666649999,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,167.0,29.0,152.0,0.10449301032865256,0.1367,339.0743908790518,808.21,6.5,45.5,122.0,80.89,0.425828474186647,30.9375,0.48526497263238755,8.6442,791.6847,tetra-42m,CAT A,"[[0.0, 0.0, 0.0, 0.035, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.012]]",0.034905,"[0.035, 0.012]"
13.0,34.0,21.0,27.5,7.25,34.0,64.0,89.0,25.0,78.75,10.25,89.0,26.9815386,78.96,51.97846139999999,62.11188464999999,17.565173025,78.96,494.0,1357.77,863.77,819.81,325.81,494.0,11.0,16.0,5.0,14.0,2.0,16.0,3.0,4.0,1.0,3.75,0.375,4.0,120.0,132.0,12.0,123.25,4.375,120.0,1.61,2.55,0.9399999999999997,2.1525,0.3974999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,11.5,4.5,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,11.07,25.92,14.850000000000001,19.8475,6.072500000000001,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,119.5,105.5,14.0,0.1462848182434448,0.4105,358.68644712338937,819.81,6.5,27.5,159.01,58.15,0.9414457140332314,20.35,0.9030578749932009,8.6442,403.9506,tetra-42m,CAT A,"[[0.0, 0.0, 0.0, 0.067, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.067, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.115]]",0.114611397771878,"[0.067, 0.115]"
6.0,72.0,66.0,39.0,33.0,6.0,45.0,77.0,32.0,61.0,16.0,45.0,12.0107,178.49,166.47930000000002,95.25035,83.23965000000001,12.0107,2506.0,3823.0,1317.0,3164.5,658.5,2506.0,4.0,14.0,10.0,9.0,5.0,4.0,2.0,6.0,4.0,4.0,2.0,2.0,76.0,175.0,99.0,125.5,49.5,76.0,1.3,2.55,1.2499999999999998,1.9249999999999998,0.6249999999999999,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,4.0,18.0,14.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,5.64,22.2,16.56,13.92,8.280000000000001,5.64,0.0,4.496,4.496,2.248,2.248,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,0.5127272727272727,0.625,647.0,3153.0,4.0,39.0,81.5,71.5,0.5384615384615385,36.875,0.18644067796610164,5.7628,21.9211,cubic,CAT A,"[[0.0, 0.0, 0.0, -0.063, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.063, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.063]]",0.062766666666667,-0.063
8.0,75.0,67.0,16.823529411764707,13.688581314878894,8.0,54.0,88.0,34.0,83.23529411764706,6.878892733564014,87.0,15.9994,186.207,170.20759999999999,37.91389411764706,34.89249550173011,15.9994,54.8,3459.0,3404.2,494.5364705882353,697.520830449827,54.8,7.0,16.0,9.0,14.941176470588236,1.8685121107266434,16.0,2.0,6.0,4.0,2.588235294117647,0.8996539792387543,2.0,66.0,151.0,85.0,80.58823529411765,22.31141868512111,66.0,1.9,3.44,1.54,3.1576470588235295,0.43183391003460203,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5294117647058822,0.8304498269896194,4.0,0.0,5.0,5.0,0.5882352941176471,1.0380622837370244,0.0,0.0,14.0,14.0,1.6470588235294117,2.9065743944636675,0.0,6.0,21.0,15.0,7.764705882352941,3.1141868512110724,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.7647058823529411,0.4152249134948097,2.0,5.0,5.0,0.5882352941176471,1.0380622837370244,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.3529411764705883,0.6228373702422146,2.0,9.105,25.786875,16.681874999999998,11.720514705882353,4.000198961937716,9.105,0.0,2.202,2.202,0.2590588235294118,0.45716262975778543,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,40.23529411764706,43.1833910034602,12.0,0.6538225437667037,0.5351,1087.6964608638655,494.53647058823526,6.117647058823529,16.823529411764707,5.691502352941177,85.39294117647059,1.2290294535505843,59.544117647058826,0.7264189019023813,5.892,13.7831,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.137, 0.0], [0.0, 0.0, 0.0, 0.082, 0.0, 0.0], [0.222, 0.281, 0.354, 0.0, 0.0, 0.0]]",0.503773512205634,"[0.137, 0.082, 0.222, 0.281, 0.354]"
