NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,track_id
3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,30.0,15.0,5.5,34.0,19.0,34.0,66.25,86.0,31.625,89.0,3.0,89.0,67.98497499999999,39.86169999999999,14.4433375,78.96,39.0983,78.96,603.6324999999999,753.47,243.18374999999997,1090.0,336.53,494.0,12.0,15.0,5.5,16.0,1.0,16.0,4.0,0.0,0.0,4.0,4.0,4.0,140.5,84.0,31.25,203.0,119.0,120.0,2.025,1.73,0.6025,2.55,0.82,2.55,1.75,1.0,0.375,2.0,1.0,2.0,2.75,4.0,1.375,4.0,0.0,4.0,7.5,10.0,3.75,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,5.5,16.0,1.0,16.0,0.25,1.0,0.375,1.0,0.0,0.0,1.75,3.0,0.875,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,3.0,1.0,2.0,36.780416666674995,50.931666666699996,18.163125000012496,73.1066666667,22.175,25.92,0.3995,0.799,0.3995,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,105.75,215.0,91.75,229.0,14.0,14.0,0.14583333333333334,0.22916666666666666,0.625,0.0,1.0,0.5267942520624656,0.18638875271212363,3157.0
2.0,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,27.33333333333333,34.0,15.111111111111109,50.0,16.0,16.0,85.33333333333333,8.0,3.555555555555557,88.0,80.0,88.0,60.94666666666666,86.645,38.50888888888888,118.71,32.065,32.065,427.26666666666665,116.71999999999997,51.875555555555536,505.08,388.36,388.36,15.333333333333332,2.0,0.8888888888888893,16.0,14.0,16.0,3.6666666666666665,2.0,0.8888888888888888,5.0,3.0,3.0,116.33333333333333,34.0,15.111111111111109,139.0,105.0,105.0,2.373333333333333,0.6200000000000001,0.27555555555555566,2.58,1.96,2.58,2.0,0.0,0.0,2.0,2.0,2.0,3.333333333333333,2.0,0.888888888888889,4.0,2.0,4.0,3.333333333333333,10.0,4.444444444444445,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,8.0,3.5555555555555554,14.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.0,0.8888888888888888,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.0,0.8888888888888888,4.0,2.0,2.0,28.286249999999995,7.498124999999998,3.3324999999999982,33.285,25.786875,25.786875,1.468,2.202,0.9786666666666666,2.202,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,93.66666666666666,71.0,31.55555555555555,141.0,70.0,70.0,0.23076923076923078,0.3846153846153846,0.3846153846153846,0.0,1.0,0.09162682579073211,0.04072303368476982,3115.0
4.0,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,31.75,22.0,4.5625,41.0,19.0,34.0,66.75,86.0,22.25,89.0,3.0,89.0,71.867085,53.80808,12.352738749999997,92.90638,39.0983,78.96,972.25875,2413.4700000000003,637.1909375,2750.0,336.53,494.0,11.5,15.0,4.5,16.0,1.0,16.0,4.125,1.0,0.21875,5.0,4.0,4.0,138.875,83.0,22.3125,203.0,120.0,120.0,2.0524999999999998,1.73,0.49749999999999994,2.55,0.82,2.55,1.5,1.0,0.5,2.0,1.0,2.0,2.0,4.0,2.0,4.0,0.0,4.0,8.0,10.0,3.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,15.0,4.5,16.0,1.0,16.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.75,6.0,1.3125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,6.0,1.1875,7.0,1.0,2.0,27.1383333333375,62.03666666669999,11.492083333340624,73.1066666667,11.07,25.92,0.3995,0.799,0.3995,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,120.5,215.0,106.5,229.0,14.0,14.0,0.13043478260869565,0.17391304347826086,0.6956521739130435,0.0,1.0,0.5267942520624656,0.1377647615199456,1845.0
2.0,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,51.33333333333333,5.0,2.2222222222222237,53.0,48.0,53.0,87.33333333333333,26.0,11.555555555555557,96.0,70.0,96.0,122.07331333333333,14.493470000000002,6.441542222222225,126.90447,112.411,126.90447,455.9733333333333,207.37,92.16444444444443,594.22,386.85,386.85,15.333333333333332,5.0,2.2222222222222223,17.0,12.0,17.0,5.0,0.0,0.0,5.0,5.0,5.0,140.66666666666666,5.0,2.2222222222222188,144.0,139.0,139.0,2.336666666666667,0.9700000000000002,0.4311111111111111,2.66,1.69,2.66,2.0,0.0,0.0,2.0,2.0,2.0,3.333333333333333,5.0,2.2222222222222223,5.0,0.0,5.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333332,5.0,2.2222222222222223,17.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4444444444444444,1.0,0.0,1.0,35.175,23.52,10.453333333333333,43.015,19.495,43.015,0.708,1.062,0.47200000000000003,1.062,0.0,1.062,0.0,0.0,0.0,0.0,0.0,0.0,107.33333333333331,130.0,57.77777777777777,194.0,64.0,64.0,0.13043478260869565,0.21739130434782608,0.6521739130434783,0.0,1.0,0.20960700880260708,0.09315867057893647,2401.0
4.0,0.596993621476013,0.5440137873066482,0.5303373622608339,0.5294829234618402,0.5294135733528036,3.764705882352941,7.0,2.9273356401384087,8.0,1.0,1.0,87.0,15.0,5.294117647058824,92.0,77.0,92.0,7.007203529411765,14.99146,6.352161384083045,15.9994,1.00794,1.00794,699.6376470588236,3808.99,1102.3631833910033,3823.0,14.01,14.01,7.529411764705882,15.0,6.913494809688582,16.0,1.0,1.0,1.4705882352941178,1.0,0.49826989619377166,2.0,1.0,1.0,50.11764705882353,45.0,20.242214532871973,76.0,31.0,31.0,2.5558823529411767,1.2399999999999998,0.3788927335640139,3.44,2.2,2.2,1.4705882352941178,1.0,0.49826989619377166,2.0,1.0,1.0,1.3529411764705883,4.0,1.4325259515570936,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8235294117647056,5.0,1.930795847750865,6.0,1.0,1.0,0.5294117647058824,1.0,0.4982698961937716,1.0,0.0,1.0,1.4705882352941178,4.0,1.5570934256055364,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0588235294117647,4.0,1.0,1.0,8.174779411764707,9.12875,2.5461591695501737,14.76875,5.64,6.615,6.086823529411765,7.853,1.993660899653979,7.853,0.0,7.853,0.0,0.0,0.0,0.0,0.0,0.0,172.58823529411765,182.0,37.785467128027676,194.0,12.0,194.0,0.5208333333333334,0.4791666666666667,0.0,0.0,0.0,0.31914097090807514,0.08832351091802128,2169.0
3.0,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,29.142857142857142,44.0,17.632653061224488,60.0,16.0,16.0,56.714285714285715,81.0,35.755102040816325,88.0,7.0,88.0,65.26028571428571,112.17699999999999,45.132408163265296,144.242,32.065,32.065,750.92,905.64,414.3542857142857,1294.0,388.36,388.36,10.285714285714285,14.0,6.530612244897959,16.0,2.0,16.0,4.0,3.0,1.1428571428571428,6.0,3.0,3.0,142.57142857142856,96.0,42.938775510204074,201.0,105.0,105.0,1.9428571428571426,1.58,0.7281632653061225,2.58,1.0,2.58,2.0,0.0,0.0,2.0,2.0,2.0,2.2857142857142856,4.0,1.9591836734693877,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,4.0,1.6326530612244898,4.0,0.0,0.0,5.428571428571429,4.0,0.9795918367346936,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,2.0,0.9795918367346939,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8571428571428568,10.0,4.081632653061224,10.0,0.0,0.0,3.9999999999999996,10.0,3.428571428571428,10.0,0.0,2.0,30.076785714285712,11.983125000000005,4.9027551020408175,37.77,25.786875,25.786875,1.2582857142857142,2.202,1.0785306122448977,2.202,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,127.57142857142856,155.0,65.79591836734693,225.0,70.0,70.0,0.3684210526315789,0.42105263157894735,0.0,0.21052631578947367,1.0,0.4642566193494153,0.2082866191286467,376.0
3.0,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,13.0,23.0,6.666666666666666,31.0,8.0,8.0,84.16666666666666,13.0,3.777777777777781,87.0,74.0,87.0,27.449060333333332,53.7236,15.266213777777775,69.723,15.9994,15.9994,139.90166666666667,262.5,113.4688888888889,317.3,54.8,54.8,15.333333333333332,3.0,0.8888888888888893,16.0,13.0,16.0,2.5,2.0,0.6666666666666666,4.0,2.0,2.0,82.16666666666666,56.0,21.55555555555555,122.0,66.0,66.0,2.9599999999999995,1.63,0.6400000000000001,3.44,1.81,3.44,2.0,0.0,0.0,2.0,2.0,2.0,3.333333333333333,3.0,0.8888888888888891,4.0,1.0,4.0,1.6666666666666665,10.0,2.7777777777777777,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,0.8888888888888888,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,0.8888888888888888,5.0,2.0,2.0,12.974623015866667,13.4652380952,5.159497354488889,22.5702380952,9.105,9.105,0.2708333333333333,1.625,0.45138888888888884,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,62.0,14.999999999999998,64.0,2.0,12.0,0.2857142857142857,0.47619047619047616,0.23809523809523808,0.0,1.0,0.48532775582672116,0.18167954468795294,1573.0
5.0,0.5050762722761053,0.41349716943302883,0.35596945769733457,0.33426788951376774,0.3188923557128812,21.07142857142857,74.0,16.653061224489797,80.0,6.0,15.666666666666666,80.07142857142857,31.0,6.204081632653061,89.0,58.0,82.66666666666667,48.53091392857143,188.5793,40.59681591836734,200.59,12.0107,34.992466666666665,1394.4657142857143,3759.95,1441.095918367347,3823.0,63.05,1460.0166666666667,14.357142857142858,7.0,1.3061224489795917,16.0,9.0,15.0,3.0,4.0,1.1428571428571428,6.0,2.0,2.6666666666666665,94.7142857142857,61.0,24.24489795918367,132.0,71.0,89.0,2.6028571428571423,1.1600000000000001,0.24979591836734683,3.04,1.88,2.7133333333333334,1.9999999999999998,0.0,2.2204460492503128E-16,2.0,2.0,2.0,2.571428571428571,4.0,1.0612244897959184,4.0,0.0,3.0,4.071428571428571,10.0,4.653061224489796,10.0,0.0,3.3333333333333335,1.0,14.0,1.8571428571428568,14.0,0.0,0.0,9.642857142857142,22.0,5.96938775510204,26.0,4.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.571428571428571,4.0,1.0612244897959184,4.0,0.0,3.0,0.21428571428571427,3.0,0.3979591836734694,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7857142857142856,4.0,0.846938775510204,4.0,0.0,3.0,15.771256157635715,20.28,7.151615059817347,25.92,5.64,15.442916666666667,3.3520000000000003,6.437,2.416571428571429,6.437,0.0,3.910666666666667,0.1106050857142857,1.5484712,0.20540944489795915,1.5484712,0.0,0.0,140.57142857142856,180.0,72.32653061224491,194.0,14.0,134.0,0.2074074074074074,0.26666666666666666,0.4222222222222222,0.10370370370370371,1.0,0.28566268626404256,0.05500183879662659,2205.0
3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,40.75,37.0,12.625,66.0,29.0,34.0,68.25,58.0,20.75,89.0,31.0,89.0,95.9915,98.95400000000001,33.254250000000006,162.5,63.546,78.96,1007.6925,1191.0,513.6925,1685.0,494.0,494.0,11.5,13.0,4.5,16.0,3.0,16.0,4.5,2.0,0.75,6.0,4.0,4.0,141.0,72.0,25.5,192.0,120.0,120.0,2.0549999999999997,1.3299999999999998,0.49499999999999994,2.55,1.22,2.55,1.75,1.0,0.375,2.0,1.0,2.0,2.0,4.0,2.0,4.0,0.0,4.0,7.5,10.0,3.75,10.0,0.0,10.0,2.5,10.0,3.75,10.0,0.0,0.0,13.75,5.0,2.25,16.0,11.0,16.0,0.25,1.0,0.375,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.5,4.0,0.0,0.0,2.25,3.0,0.875,4.0,1.0,2.0,23.5375,20.169999999999998,6.23375,31.24,11.07,25.92,0.3995,0.799,0.3995,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,111.75,211.0,97.75,225.0,14.0,14.0,0.12727272727272726,0.14545454545454545,0.5454545454545454,0.18181818181818182,1.0,0.35739496694406625,0.12805430726481445,2793.0
4.0,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,9.2,11.0,2.6799999999999997,14.0,3.0,8.0,75.19999999999999,86.0,15.280000000000005,87.0,1.0,87.0,18.608993859999998,21.1445,5.465111403999999,28.0855,6.941,15.9994,508.99600000000004,1632.2,556.0964,1687.0,54.8,54.8,13.8,15.0,2.7199999999999998,16.0,1.0,16.0,2.3,1.0,0.41999999999999993,3.0,2.0,2.0,86.70000000000002,62.0,24.840000000000003,128.0,66.0,66.0,2.7030000000000003,2.46,0.8843999999999999,3.44,0.98,3.44,1.9,1.0,0.18000000000000008,2.0,1.0,2.0,2.9,4.0,1.3199999999999998,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.0,1.44,6.0,1.0,6.0,0.1,1.0,0.18,1.0,0.0,0.0,2.5,5.0,1.1,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999999996,4.0,1.04,5.0,1.0,2.0,12.85833333333,11.335,4.503999999996,20.44,9.105,9.105,0.15460000000000002,0.773,0.24736000000000002,0.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.00000000000001,217.0,103.20000000000002,229.0,12.0,12.0,0.3958333333333333,0.6041666666666666,0.0,0.0,1.0,0.7797297329475583,0.2793149583743256,2988.0
6.0,0.49441323247304425,0.42604510189328726,0.403129653997005,0.400497235500226,0.40004040026309284,16.666666666666664,77.0,9.2,78.0,1.0,8.0,70.0,91.0,27.733333333333334,94.0,3.0,87.0,36.294616,194.07606,22.293391466666666,195.084,1.00794,15.9994,300.9146666666667,2027.39,269.6296,2041.4,14.01,54.8,11.733333333333334,16.0,5.955555555555555,17.0,1.0,16.0,2.8666666666666663,5.0,0.9422222222222221,6.0,1.0,2.0,105.73333333333333,172.0,42.94222222222223,203.0,31.0,66.0,2.604,2.62,0.8170666666666666,3.44,0.82,3.44,1.6666666666666667,1.0,0.4444444444444445,2.0,1.0,2.0,2.8,5.0,1.8666666666666667,5.0,0.0,4.0,0.6,9.0,1.12,9.0,0.0,0.0,0.9333333333333333,14.0,1.742222222222222,14.0,0.0,0.0,6.000000000000001,23.0,2.666666666666667,24.0,1.0,6.0,0.3333333333333333,1.0,0.44444444444444453,1.0,0.0,0.0,1.2000000000000002,2.0,0.8533333333333334,2.0,0.0,2.0,0.06666666666666667,1.0,0.12444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.48000000000000004,2.0,1.0,2.0,26.410250000006666,66.4916666667,18.67856666667733,73.1066666667,6.615,9.105,1.1495333333333333,7.853,1.5327111111111111,7.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.39999999999999,217.0,83.2,229.0,12.0,12.0,0.2777777777777778,0.4666666666666666,0.09999999999999999,0.15555555555555556,1.0,0.8202341305415322,0.28389720203147406,545.0
2.0,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,45.0,62.0,31.0,76.0,14.0,45.0,67.5,21.0,10.5,78.0,57.0,67.5,109.15775,162.1445,81.07225,190.23,28.0855,109.15775,2496.5,1619.0,809.5,3306.0,1687.0,2496.5,11.0,6.0,3.0,14.0,8.0,11.0,4.5,3.0,1.5,6.0,3.0,4.5,127.5,33.0,16.5,144.0,111.0,127.5,2.05,0.30000000000000027,0.15000000000000013,2.2,1.9,2.05,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,6.0,3.0,6.0,0.0,3.0,7.0,14.0,7.0,14.0,0.0,7.0,13.0,18.0,9.0,22.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,17.265,6.350000000000001,3.1750000000000007,20.44,14.09,17.265,0.3865,0.773,0.3865,0.773,0.0,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,210.5,33.0,16.5,227.0,194.0,210.5,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.5384615384615384,1.0,0.022248762806663658,0.011124381403331829,832.0
4.0,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,9.625,22.0,4.9375,25.0,3.0,8.0,60.0,86.0,31.5,87.0,1.0,87.0,20.112893125,47.997045,10.6994396875,54.938045,6.941,15.9994,541.5725,1632.2,530.71375,1687.0,54.8,54.8,10.875,15.0,5.90625,16.0,1.0,16.0,2.375,2.0,0.5625,4.0,2.0,2.0,96.25,73.0,30.25,139.0,66.0,66.0,2.39625,2.46,1.04375,3.44,0.98,3.44,1.75,1.0,0.375,2.0,1.0,2.0,2.25,4.0,1.75,4.0,0.0,4.0,0.625,5.0,1.09375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,6.0,1.96875,7.0,1.0,6.0,0.25,1.0,0.375,1.0,0.0,0.0,1.5,4.0,1.125,4.0,0.0,2.0,0.625,5.0,1.09375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,4.0,1.0625,5.0,1.0,2.0,12.5667816091875,11.335,3.9815804597593747,20.44,9.105,9.105,0.096625,0.773,0.16909375000000001,0.773,0.0,0.0,3.8765086206875E-5,3.10120689655E-4,6.783890086203125E-5,3.10120689655E-4,0.0,0.0,118.75,217.0,106.75,229.0,12.0,12.0,0.3783783783783784,0.4864864864864865,0.13513513513513514,0.0,1.0,0.7797297329475583,0.34240311527127015,2622.0
3.0,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,17.11111111111111,13.0,2.4197530864197527,28.0,15.0,16.0,83.88888888888889,27.0,5.481481481481482,88.0,61.0,88.0,34.78121377777778,27.719637999999996,5.3138191604938285,58.6934,30.973762,32.065,521.4177777777777,1410.7,268.1293827160493,1728.0,317.3,388.36,15.11111111111111,6.0,1.1851851851851851,16.0,10.0,16.0,3.111111111111111,1.0,0.1975308641975309,4.0,3.0,3.0,107.55555555555554,19.0,3.654320987654311,124.0,105.0,105.0,2.4188888888888886,0.6700000000000002,0.21481481481481496,2.58,1.91,2.58,2.0,0.0,0.0,2.0,2.0,2.0,3.333333333333333,4.0,0.888888888888889,4.0,0.0,4.0,0.8888888888888888,8.0,1.5802469135802468,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222222222222222,5.0,0.8395061728395061,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.4444444444444444,3.0,0.0,2.0,0.2222222222222222,2.0,0.3950617283950617,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,1.0,0.345679012345679,3.0,2.0,2.0,23.35352513226666,15.466874999999998,3.2444664903111113,25.786875,10.32,25.786875,1.8291111111111111,2.202,0.4971851851851851,2.202,0.0,2.202,0.06615496666666668,0.5953947,0.11760882962962964,0.5953947,0.0,0.0,72.11111111111111,223.0,33.97530864197531,225.0,2.0,70.0,0.32142857142857145,0.5357142857142857,0.14285714285714288,0.0,1.0,0.1061568798287823,0.02774057126285351,1293.0
3.0,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,22.999999999999996,65.0,19.999999999999996,73.0,8.0,8.0,80.0,39.0,10.666666666666666,87.0,48.0,87.0,53.31118,164.94848,49.749039999999994,180.94788,15.9994,15.9994,766.5333333333332,3235.2,948.9777777777778,3290.0,54.8,54.8,14.0,11.0,3.0,16.0,5.0,16.0,3.0,4.0,1.3333333333333333,6.0,2.0,2.0,92.16666666666666,104.0,34.888888888888886,170.0,66.0,66.0,2.9066666666666663,1.94,0.7111111111111111,3.44,1.5,3.44,2.0,0.0,0.0,2.0,2.0,2.0,3.1666666666666665,4.0,1.1111111111111112,4.0,0.0,4.0,2.1666666666666665,10.0,2.8888888888888884,10.0,0.0,0.0,2.333333333333333,14.0,3.888888888888889,14.0,0.0,0.0,9.666666666666666,13.0,4.888888888888888,19.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,3.0,0.6111111111111112,3.0,0.0,2.0,1.1666666666666665,7.0,1.9444444444444444,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.3333333333333333,7.0,2.0,2.0,12.785833333333333,13.07,4.907777777777778,22.175,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83333333333333,217.0,82.44444444444444,229.0,12.0,12.0,0.20689655172413798,0.32758620689655177,0.2241379310344828,0.24137931034482762,1.0,0.6097235715364788,0.2143587639957553,1480.0
3.0,0.5890150893739514,0.5004854371981035,0.4490861227327507,0.4354026086224704,0.4300351434659748,46.57142857142857,71.0,28.653061224489797,80.0,9.0,80.0,82.42857142857142,22.0,9.795918367346939,93.0,71.0,71.0,113.95525805714286,181.5915968,74.2583502367347,200.59,18.9984032,200.59,256.8514285714286,440.5,135.5134693877551,494.0,53.5,234.32,14.57142857142857,5.0,2.204081632653061,17.0,12.0,12.0,4.285714285714286,4.0,1.4693877551020407,6.0,2.0,6.0,107.14285714285714,75.0,28.653061224489797,132.0,57.0,132.0,2.7228571428571424,1.98,0.7183673469387752,3.98,2.0,2.0,1.9999999999999998,0.0,2.2204460492503128E-16,2.0,2.0,2.0,2.571428571428571,5.0,2.204081632653061,5.0,0.0,0.0,7.142857142857142,10.0,4.081632653061225,10.0,0.0,10.0,6.0,14.0,6.857142857142857,14.0,0.0,14.0,17.714285714285715,19.0,7.1020408163265305,26.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.0,0.7346938775510203,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.0,0.7346938775510203,2.0,0.0,0.0,20.995394088671432,16.212500000000002,6.45022519352653,25.92,9.7075,25.2375862069,0.7911428571428571,1.97,0.6781224489795918,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.42857142857143,152.0,74.20408163265306,166.0,14.0,166.0,0.1129032258064516,0.14516129032258063,0.4032258064516129,0.3387096774193548,1.0,0.6247264303819926,0.23617689497987282,401.0
