,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,No of Components,$\delta$,Δ$\chi$,ΔTm,Tm(K),VEC,AN,K,B,ΔB,G,ΔG,ΔSmix,$\lambda$,e_ij_max,total,crystal,crystal category
73,22.0,78.0,56.0,50.0,18.666666666666668,22.0,43.0,80.0,37.0,62.0,12.666666666666666,43.0,47.867,195.084,147.217,120.55366666666667,49.686888888888895,47.867,505.08,2041.4,1536.3200000000002,1495.8266666666666,660.4977777777779,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,4.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,136.0,160.0,24.0,145.0,10.0,136.0,1.54,2.28,0.7399999999999998,1.9266666666666665,0.2577777777777777,1.54,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,2.0,10.0,8.0,7.0,3.3333333333333335,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,4.0,24.0,20.0,14.0,6.666666666666667,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,8.0,8.0,3.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,15.02,33.285,18.264999999999997,21.664999999999996,7.7466666666666635,15.02,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0,3,0.08948706809300083,0.303,701.7617155575119,1495.8266666666668,6.0,50.0,53.666666666666664,132.66666666666666,0.5428996517012866,41.0,0.43127763284145837,9.1339,1140.6014,0.1633459241487871,"[[0.0, 0.0, 0.0, -0.163, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.163, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.163]]",Cubic,CAT A
74,7.0,7.0,0.0,7.0,0.0,7.0,82.0,82.0,0.0,82.0,0.0,82.0,14.0067,14.0067,0.0,14.0067,0.0,14.0067,63.05,63.05,0.0,63.05,0.0,63.05,15.0,15.0,0.0,15.0,0.0,15.0,2.0,2.0,0.0,2.0,0.0,2.0,71.0,71.0,0.0,71.0,0.0,71.0,3.04,3.04,0.0,3.04,0.0,3.04,2.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,14.76875,14.76875,0.0,14.76875,0.0,14.76875,6.437,6.437,0.0,6.437,0.0,6.437,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1,1e-09,0.0,0.0,63.05,5.0,7.0,0.02583,53.56,0.0,43.75,0.0,-0.0,-0.0,0.00093,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",Cubic,CAT A
75,1.0,33.0,32.0,6.5,5.5,1.0,82.0,92.0,10.0,88.83333333333333,3.1666666666666665,92.0,1.00794,74.9216,73.91366,13.247794999999998,12.239855,1.00794,14.01,1090.0,1075.99,121.35916666666667,161.4401388888889,14.01,1.0,16.0,15.0,8.333333333333334,7.333333333333333,1.0,1.0,4.0,3.0,1.6666666666666667,0.6666666666666666,1.0,31.0,119.0,88.0,53.333333333333336,22.333333333333332,31.0,2.18,3.44,1.2599999999999998,2.6816666666666666,0.5652777777777777,2.2,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.8333333333333333,1.8333333333333333,0.0,0.0,10.0,10.0,0.8333333333333334,1.5277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,4.166666666666667,3.1666666666666665,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6666666666666667,0.6666666666666666,1.0,6.615,22.175,15.56,9.421145833333332,3.0169097222222216,6.615,0.0,7.853,7.853,4.462916666666666,3.719097222222222,7.853,0.0,0.0,0.0,0.0,12.0,194.0,182.0,131.0,79.33333333333333,194.0,4,0.3085573082212563,0.5825,292.76392296690557,121.35916666666665,3.333333333333333,6.5,4.267929166666667,50.93,0.17126886311868647,43.75,0.0,9.3693,98.409,0.3253399999999999,"[[0.0, 0.0, 0.0, -0.104, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.014, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.325]]",Orthorhombic 222,CAT A
76,3.0,26.0,23.0,10.714285714285714,5.3061224489795915,8.0,1.0,87.0,86.0,68.85714285714286,23.346938775510203,87.0,6.941,55.845,48.903999999999996,22.124157142857143,11.337767346938774,15.9994,54.8,1811.0,1756.2,595.8414285714287,658.9477551020409,54.8,1.0,16.0,15.0,12.428571428571429,4.530612244897959,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,132.0,66.0,90.71428571428571,28.244897959183675,66.0,0.98,3.44,2.46,2.6385714285714283,0.9159183673469388,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,6.0,6.0,0.8571428571428571,1.4693877551020407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.285714285714286,1.5918367346938775,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.4285714285714284,0.8979591836734693,2.0,9.105,20.44,11.335,12.026190476185715,3.708843537408163,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,2.1106628,2.1106628,0.30152325714285716,0.5168970122448979,12.0,229.0,217.0,104.71428571428571,105.9591836734694,12.0,4,0.5635559970385551,0.9651,742.4234178962948,595.8414285714285,5.285714285714286,10.714285714285714,45.015188571428574,70.74857142857142,0.6642206467007821,43.56428571428572,0.4773405000412596,9.5922,30.2026,0.6655115692457946,"[[0.0, 0.0, 0.0, 0.0, -0.377, 0.0], [0.0, 0.0, 0.0, -0.167, 0.0, 0.0], [-0.444, 0.045, -0.494, 0.0, 0.0, 0.0]]",Orthorhombic mm2,CAT B
77,1.0,30.0,29.0,6.222222222222222,4.6419753086419755,1.0,69.0,94.0,25.0,88.33333333333333,4.098765432098766,92.0,1.00794,65.38,64.37205999999999,12.311232592592592,10.04737119341564,1.00794,14.01,692.68,678.67,70.17037037037036,61.138436213991774,14.01,1.0,17.0,16.0,9.11111111111111,7.209876543209877,1.0,1.0,4.0,3.0,1.7037037037037037,0.6255144032921811,1.0,31.0,122.0,91.0,55.925925925925924,22.156378600823043,31.0,1.65,3.44,1.79,2.7425925925925925,0.5632373113854595,2.2,1.0,2.0,1.0,1.5555555555555556,0.4938271604938272,1.0,0.0,5.0,5.0,2.0,1.9259259259259258,0.0,0.0,10.0,10.0,0.37037037037037035,0.7133058984910837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.925925925925926,2.60082304526749,1.0,0.0,1.0,1.0,0.4444444444444444,0.4938271604938272,1.0,0.0,3.0,3.0,1.1111111111111112,1.0864197530864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5555555555555556,0.691358024691358,1.0,6.615,24.4975,17.8825,10.157407407407407,3.7724554183813437,6.615,0.0,7.853,7.853,4.6285185185185185,3.402052126200274,7.853,0.0,0.0,0.0,0.0,12.0,194.0,182.0,130.44444444444446,80.03292181069958,194.0,5,0.319907540788396,0.5875,128.8172420447316,70.17037037037036,3.9259259259259256,6.222222222222221,4.537028148148148,50.28296296296296,0.2834410777163282,43.722222222222214,0.003239529551202525,10.9627,107.1194,0.02278,"[[0.0, 0.0, 0.0, 0.023, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.023, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.023]]",Cubic,CAT A
78,7.0,56.0,49.0,15.866666666666667,10.702222222222222,7.0,9.0,82.0,73.0,70.93333333333334,16.515555555555554,82.0,14.0067,137.327,123.3203,35.14234,27.249242666666664,14.0067,63.05,1687.0,1623.95,729.2933333333333,710.6595555555556,63.05,2.0,15.0,13.0,12.933333333333334,2.9155555555555557,15.0,2.0,6.0,4.0,2.8666666666666667,0.9244444444444445,2.0,71.0,215.0,144.0,103.53333333333333,34.70222222222222,71.0,0.89,3.04,2.15,2.3733333333333335,0.7111111111111111,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.2666666666666666,0.7822222222222223,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.266666666666667,0.7822222222222223,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.933333333333333,0.7822222222222223,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.933333333333333,0.7822222222222223,3.0,14.76875,63.59,48.821250000000006,23.168666666666663,10.779022222222219,14.76875,0.0,6.437,6.437,3.6907333333333336,2.9293511111111115,6.437,0.0,0.0,0.0,0.0,194.0,229.0,35.0,209.66666666666666,16.711111111111112,194.0,3,0.6437259906672266,0.7779,743.1292363751783,729.2933333333333,4.266666666666667,15.866666666666667,52.413776,63.178666666666665,0.47061382653018424,38.56999999999999,0.3424023992793704,8.0655,19.464,0.294525903275077,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.047], [0.075, -0.227, 0.173, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.214, 0.0, 0.0]]",Orthorhombic mm2,CAT B
79,48.0,52.0,4.0,50.0,2.0,48.0,70.0,90.0,20.0,80.0,10.0,70.0,112.411,127.6,15.188999999999993,120.0055,7.5944999999999965,112.411,594.22,722.66,128.43999999999994,658.44,64.21999999999997,594.22,12.0,16.0,4.0,14.0,2.0,12.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,144.0,6.0,141.0,3.0,138.0,1.69,2.1,0.41000000000000014,1.895,0.20500000000000007,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,4.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,19.495,34.7633333333,15.268333333299996,27.12916666665,7.634166666649998,19.495,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,152.0,194.0,42.0,173.0,21.0,152.0,2,0.13380281690140844,0.205,64.21999999999997,658.44,9.0,50.0,50.0,53.5,0.21495327102803738,17.5,0.08571428571428569,5.7628,321.8881,0.0083966666666667,"[[0.0, 0.0, 0.0, 0.008, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.008, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.008]]",Cubic,CAT A
80,19.0,34.0,15.0,25.181818181818183,6.743801652892563,19.0,3.0,89.0,86.0,39.27272727272727,39.570247933884296,3.0,39.0983,78.96,39.86169999999999,55.396635909090904,17.78000280991735,39.0983,336.53,1768.0,1431.47,523.9254545454546,226.19537190082653,336.53,1.0,16.0,15.0,7.181818181818182,6.743801652892563,1.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,203.0,83.0,165.8181818181818,40.56198347107438,203.0,0.82,2.55,1.73,1.5454545454545454,0.7914049586776859,0.82,1.0,2.0,1.0,1.4545454545454546,0.4958677685950414,1.0,0.0,4.0,4.0,1.4545454545454546,1.8512396694214877,0.0,0.0,10.0,10.0,4.2727272727272725,4.661157024793388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,7.181818181818182,6.743801652892563,1.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,2.0,2.0,0.7272727272727273,0.9256198347107438,0.0,3.0,3.0,0.2727272727272727,0.4958677685950413,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5454545454545454,0.5950413223140495,1.0,10.245,73.1066666667,62.861666666699996,50.233181818199995,24.952892562,73.1066666667,0.0,0.799,0.799,0.29054545454545455,0.3697851239669422,0.0,1.5484712,1.5484712,0.1407701090909091,0.25594565289256194,14.0,229.0,215.0,147.63636363636363,97.19008264462809,229.0,3,0.3599396878891799,0.815,400.2278832993122,523.9254545454545,3.5454545454545454,25.18181818181818,63.82545454545454,21.072727272727274,2.3877249465009402,8.872727272727273,2.360188311105848,7.6195,58.8121,0.376882541649252,"[[0.0, 0.0, 0.0, 0.0, -0.036, 0.0], [0.0, 0.0, 0.0, -0.036, 0.0, 0.0], [-0.132, -0.132, 0.328, 0.0, 0.0, 0.0]]",HexTetra mm,CAT B
81,14.0,37.0,23.0,25.5,11.5,14.0,4.0,78.0,74.0,41.0,37.0,4.0,28.0855,85.4678,57.3823,56.77665,28.69115,28.0855,312.46,1687.0,1374.54,999.73,687.27,312.46,1.0,14.0,13.0,7.5,6.5,1.0,3.0,5.0,2.0,4.0,1.0,3.0,111.0,220.0,109.0,165.5,54.5,111.0,0.82,1.9,1.08,1.3599999999999999,0.54,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.5,1.0,20.44,90.7225,70.2825,55.58125,35.14125,20.44,0.0,0.773,0.773,0.3865,0.3865,0.0,0.0,0.0,0.0,0.0,227.0,229.0,2.0,228.0,1.0,227.0,2,0.40957446808510634,0.54,687.27,999.73,2.5,25.5,104.0,51.25,0.9512195121951219,43.75,0.0,5.7628,34.3534,0.09349,"[[0.0, 0.0, 0.0, -0.093, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.093, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.093]]",Cubic,CAT A
82,8.0,56.0,48.0,13.625,7.03125,8.0,9.0,87.0,78.0,77.875,11.46875,87.0,15.9994,137.327,121.3276,29.094250000000002,16.872937500000003,15.9994,54.8,1811.0,1756.2,631.6875,721.109375,54.8,2.0,16.0,14.0,14.125,2.34375,16.0,2.0,6.0,4.0,2.625,0.78125,2.0,66.0,215.0,149.0,90.6875,30.859375,66.0,0.89,3.44,2.55,2.795,0.8062499999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.25,4.0,0.0,6.0,6.0,0.375,0.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.375,1.109375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.25,0.875,2.0,4.0,4.0,0.25,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,0.9375,2.0,9.105,63.59,54.485,15.445625000000001,8.515234375000002,9.105,0.0,0.773,0.773,0.19325,0.289875,0.0,2.1106628,2.1106628,0.131916425,0.247343296875,12.0,229.0,217.0,92.875,101.09375,12.0,4,0.6683893189746093,0.8633,762.7729772637138,631.6875,5.375,13.625,43.6416125,69.7,0.5066088348852302,43.7125,0.31180656156237,8.2051,18.3664,0.0852499999999999,"[[0.0, 0.0, 0.0, -0.037, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.031, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.085]]",Orthorhombic 222,CAT A
83,7.0,50.0,43.0,21.0,14.5,7.0,7.0,82.0,75.0,62.75,27.875,82.0,14.0067,118.71,104.7033,46.70035,36.004825,14.0067,63.05,1115.0,1051.95,436.54499999999996,373.495,63.05,2.0,15.0,13.0,11.5,4.75,15.0,2.0,5.0,3.0,3.25,1.25,2.0,71.0,176.0,105.0,114.25,43.25,71.0,1.0,3.04,2.04,2.26,0.78,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,6.5,3.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,14.76875,37.77,23.001250000000002,25.148125,10.379375,14.76875,0.0,6.437,6.437,3.2185,3.2185,6.437,0.0,0.0,0.0,0.0,141.0,225.0,84.0,188.5,23.75,194.0,3,0.5262561553787624,0.8506,431.2758001847542,436.54499999999996,4.0,21.0,66.762915,45.53,0.3639630382041742,28.225,0.5658434233518435,8.6442,31.2128,1.6979380545237803,"[[0.0, 0.0, 0.0, 0.0, -0.322, 0.0], [0.0, 0.0, 0.0, -0.23, 0.0, 0.0], [-0.517, -0.802, 1.405, 0.0, 0.0, 0.0]]",Orthorhombic mm2,CAT B
84,7.0,57.0,50.0,14.88888888888889,9.358024691358025,7.0,13.0,82.0,69.0,73.0,13.333333333333334,82.0,14.0067,138.90547,124.89877000000001,32.57727444444444,23.628487901234564,14.0067,63.05,1687.0,1623.95,729.9166666666666,740.962962962963,63.05,3.0,15.0,12.0,13.333333333333334,2.296296296296296,15.0,2.0,6.0,4.0,2.7777777777777777,0.8641975308641975,2.0,71.0,207.0,136.0,99.44444444444444,31.60493827160494,71.0,1.1,3.04,1.94,2.4444444444444446,0.6617283950617284,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.3333333333333335,0.7407407407407407,3.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.444444444444445,0.6172839506172839,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.6666666666666666,3.0,9.0,9.0,1.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.0,1.1111111111111112,3.0,14.76875,36.8975,22.12875,19.117916666666666,4.832407407407407,14.76875,0.0,6.437,6.437,3.833777777777778,2.8924691358024694,6.437,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0,3,0.4998958326939228,0.7048,759.0950350398969,729.9166666666666,4.444444444444445,14.88888888888889,51.45879444444444,66.2,0.37966588390936395,40.44444444444444,0.23116952461867898,7.7893,31.1701,0.57178,"[[0.0, 0.0, 0.0, 0.429, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.294, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.572]]",Orthorhombic 222,CAT A
85,3.0,55.0,52.0,25.5,16.875,35.0,1.0,95.0,94.0,48.5,46.5,95.0,6.941,132.9054519,125.9644519,59.168056487499996,39.170292365625,79.904,265.8,453.69,187.89,340.73249999999996,84.71812499999999,265.8,1.0,17.0,16.0,9.0,8.0,17.0,2.0,6.0,4.0,3.5,1.125,4.0,120.0,244.0,124.0,138.5,26.375,120.0,0.79,2.96,2.17,1.94625,1.01375,2.96,1.0,2.0,1.0,1.5,0.5,2.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,17.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.5933333333,115.765,99.1716666667,35.4331249999875,20.082968750003126,29.48,0.0,1.457,1.457,0.7285,0.7285,1.457,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0,3,0.4518619995490737,1.0154,88.22545264123046,340.73249999999996,4.0,25.5,36.435,5.275,0.8408683546527792,28.91875,0.6620985145558822,8.1005,39.6732,0.4254391611029713,"[[-0.236, -0.158, 0.317, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.094], [0.0, 0.0, 0.0, 0.0, 0.106, 0.0]]",Orthorhombic mm2,CAT B
86,8.0,74.0,66.0,24.5,19.25,8.0,51.0,87.0,36.0,76.5,12.25,87.0,15.9994,183.84,167.8406,56.31798333333333,47.03834722222223,15.9994,54.8,3695.0,3640.2,820.9700000000001,958.0100000000002,54.8,6.0,16.0,10.0,13.333333333333334,3.111111111111111,16.0,2.0,6.0,4.0,3.1666666666666665,1.3611111111111114,2.0,66.0,162.0,96.0,96.0,35.0,66.0,1.65,3.44,1.79,2.8125,0.7320833333333333,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.9444444444444446,4.0,0.0,10.0,10.0,3.1666666666666665,3.694444444444444,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,6.0,20.0,14.0,9.833333333333334,4.472222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1666666666666667,0.9722222222222223,2.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.1666666666666665,1.277777777777778,2.0,9.105,16.05,6.945,11.47625,2.766458333333334,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,93.66666666666667,95.27777777777779,12.0,3,0.61317607359612,0.7757,1312.713066401032,820.9699999999999,7.5,24.5,58.348838333333326,100.41,0.9359970517982521,63.104166666666664,0.6937968461967056,7.9782,21.2196,0.3627705306388599,"[[0.0, 0.0, 0.0, 0.0, 0.104, 0.0], [0.0, 0.0, 0.0, 0.102, 0.0, 0.0], [0.199, 0.227, -0.201, 0.0, 0.0, 0.0]]",Orthorhombic mm2,CAT B
